Hybridization REF	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_A10_543742
Composite Element REF	Signal
ERO1LB	4.14112798863637
NTF3	3.98262651566712
GTF2B	8.57185284466442
GSPT1	8.38921696451315
GUSB	9.47498588188396
EXTL3	4.43176410418235
PMPCB	8.52233751833069
COPS3	8.80657381112862
LIG1	4.84215033508472
NID2	4.94030508288559
LSM8	7.16380689227936
TMEM97	8.8592891779544
SUZ12	7.5017036993149
EXTL2	5.72512344875336
PDE6B	4.11653132401372
MRPS16	9.0192664658522
KRT18	10.1971728898995
C10orf118	4.21944418346790
ZDHHC13	5.59419223039256
JMJD2C	4.60997101661129
OR2F1	4.1110256369501
ZNF415	5.128976521134
CDK5RAP3	7.0536684029548
YTHDF2	9.19576477842422
GGCX	6.63332342573062
FZD8	3.7567775122374
TCEA1	10.5270766457464
ARPC4	6.13198880181880
SUSD4	8.09769910621115
C22orf24	3.65688132465336
EGLN2	5.95774043277765
KBTBD4	4.32732621844818
TNFRSF14	4.40283095944641
ROBO3	4.30059247486152
TRIM28	8.2210014432448
FGF5	3.85997262590177
RTCD1	8.78699692117013
MZF1	4.47003894207623
CNIH4	8.73844752961357
ZFP2	3.82265543139838
CSPG5	4.39433734473353
FKBP15	5.94116297811697
BZW2	11.3489897298448
PTPRN	3.91068865562837
HTATSF1	6.19874102616301
WFDC2	5.09841397951531
TST	9.12193626980439
NDUFA7	8.418908918162
TTC22	3.92699863561203
RNF24	5.26843020487537
SFRS4	9.4838151623541
CD70	4.38193063204367
DCPS	6.7561976442092
PDXDC1	9.44901498184558
SRC	4.63276672371077
NTNG1	3.84132650733045
SETD1B	6.77437637883223
TINP1	10.5884853309835
ZNF606	4.7364954545896
SSR1	9.40945697596411
NFS1	7.01666973871634
CRMP1	4.58163469960355
NUP107	8.22548077179694
OSBPL9	8.99054720176104
MYOZ3	4.41504670032132
PDE4B	4.98170079550203
ADAM18	3.88126167654366
FBXL7	4.76914907410197
IDH3G	7.07839271501774
CCDC87	3.94552813820558
ARFGAP3	8.45611887194486
MAPRE2	5.22884584056823
CSNK1G1	3.9073761928817
IL1RN	5.01162959072475
MAFB	7.43821252646425
RAC3	4.03472794593027
C1orf54	5.31513546230991
TMEM14B	9.24465635461593
ADIPOR1	9.27096396259686
GRINA	6.9450582534755
CLIP4	4.70460509866948
TFPI	8.97018639339353
DPEP1	3.32558750587391
C14orf118	4.20214654755272
FABP6	4.04042083607782
TMEM87A	8.58808519009417
BBS5	6.45701984549826
SMTN	4.77402160131069
CYP17A1	4.33463869163713
SCG3	3.05067935112534
GFER	4.60095902507306
CD209	4.54866530527837
NRIP2	3.48984134710518
CYB5R2	4.58987466691349
RIC8B	5.1559313449441
CSGlcA-T	5.71928655639268
DNTTIP2	7.17702376796625
TNNI1	3.65418038606365
GABRB3	3.42700215581098
PCBD1	8.58019944110171
KTELC1	8.55911400990211
HOXD3	3.80565276420387
GPR85	3.83481994910019
P11	3.37377905623975
SP3	8.69566775661221
GOSR2	4.88815665285613
DDX1	9.69757360004359
BFSP1	4.26983294519331
FLRT3	4.62109485257255
RNPS1	8.44536272901918
LCP2	5.42389197169079
TAS2R8	3.9306098504951
SEZ6L	4.08199826751838
NR2C1	5.0536244911464
EXDL2	6.49373429203666
SLC25A10	4.49395742347716
ADAMTS3	3.45428598800982
PCYOX1L	5.98809920946302
TNFRSF13B	4.43373645764113
VPS54	6.31930621173726
MKI67	6.20629107380356
C7orf54	4.52341383400347
GLS	4.99133222966944
PCDHB12	5.87533052505003
LGALS13	3.61662949328178
IL4R	6.27424206487855
SEC11A	9.80140869374497
C4orf6	3.59363321130623
SPP2	4.27641580987558
CCL5	6.82754051180027
PEX5	5.87631478033376
CLSPN	4.49360200899451
LOC51336	3.30436246343023
SPAG1	5.02598741401246
C9orf82	6.29251261690577
KIAA1024	3.89418310891793
TM4SF1	9.24578783922697
SMG7	5.47241543157703
WDR45L	9.62082802724094
TAS2R13	3.54361515598607
SPAG8	3.40539937144316
VASP	7.13432055619453
ZCCHC11	5.86916428116682
LOX	4.51356255845474
SYPL1	10.4606377446008
BAG5	7.89103049634738
RPS27L	8.61724021923403
MGC2752	5.19202726998818
IQSEC3	4.14898015403662
TGFBR3	6.93581304009005
PPA2	9.6417159643967
MED24	5.12028075709425
CASP9	6.22170998020868
PDCD1	3.90312518219247
MAP3K7	5.64863483297657
C17orf81	5.22643806517889
SRPR	8.1961013973342
BAG4	5.61872076732766
ZNF32	8.39973921914195
BRD2	9.23651483636149
IL32	5.61777044173029
LAMP2	8.51377457397788
FAM53B	5.19331855526756
CAT	6.93086093422603
C16orf80	9.2060945886134
SLC7A1	5.56174778648898
C1orf76	3.76009555995383
PRKCQ	4.18706099373374
ATXN1	4.66285827090957
LAMC2	5.59867931640836
CPOX	7.54869070154353
SPSB1	5.5666665765714
APH1B	4.81555744092863
USP36	5.24158637447771
CTNND1	9.29659922963483
MADCAM1	4.66746642661382
GABRG2	3.93579434003035
LYZ	10.3853237028606
F5	4.47255462933111
TMEM186	5.7795486443388
TPM2	4.87961306839422
SEMA4F	4.44763428543381
NUDCD3	6.03976915698742
OLFML3	5.85785668782885
PPP1R11	9.74544157714381
ELAVL1	8.89173819190829
GCNT3	9.09311963732292
DNAJC17	4.39634947714081
N4BP1	6.42978126238082
ABCA2	3.96409466265879
BNIP3L	8.91695660347819
SLC35F2	5.4469532822908
ATP10D	4.75347670772505
LCP1	7.10826138408348
IGBP1	9.078338961349
GALNT8	3.38537887201980
PRKCH	7.3067641509221
DCAKD	4.16621596072918
ELA2A	4.0788721742856
PITRM1	7.07720673703517
RASSF8	3.72257919503967
GUK1	6.95616528816697
USP12	3.73112602201677
STXBP1	5.12968549847663
ADM	8.96662575807912
LSM2	8.82963332250404
GHRHR	3.84697856281474
SERF2	10.6639154920630
VPS72	8.41871015363053
CD22	4.14528911469116
CD47	8.33187586785801
LAP3	8.38449064233116
IMPDH1	7.05548981356935
PPIC	9.17775787937583
ACP6	5.80622401238772
PRKACA	4.81747818956068
PPP1R1A	3.41987713369765
C9orf40	4.97767629178563
ASXL1	5.72654549594186
IDH1	9.18941800057968
XRCC5	10.0467223648524
TBRG4	5.45946188726632
RAB1A	9.2406917755035
INHA	3.92351609785138
MLL2	4.0355374627879
FXYD1	3.43372792677668
DKFZP566E164	4.06894339237833
KMO	4.15196895448494
KIAA1128	5.918911721354
NUDT4	6.34682358356647
USO1	8.3014283728068
RAB9A	8.08006817342676
RUFY3	4.90382209937776
CLDN1	11.3801851811207
FBXO38	5.98976243928486
VRK3	5.86067270344182
ICOS	4.12711554818316
NFKB1	6.56979663336941
FASTK	6.98961070162
LDB1	5.32794291187217
ABCC1	7.10929457395129
IFNA6	3.52147440158796
PCBP2	11.4313860167022
RBP3	3.50343149800349
MUC13	3.92494539548604
C8orf30A	7.1340953705071
NUP205	7.89443728173556
MFAP1	7.78105368953769
ACTA1	4.13463641508657
NHLH1	4.34441552244707
GABBR2	3.62114483489799
CXorf34	5.31199313041169
TDRD7	6.49394863077308
KCND2	3.78017939231608
WIPF1	4.67728585928732
TIMM17B	7.31517789996706
SNX15	5.07294364475752
AGXT	3.59783547058148
IGF2R	7.34609409153552
PIP5K1B	4.20849782972821
ATP8A2	3.48795678184507
FGF21	3.89938347752036
AFTPH	9.31188963966352
RBM15B	6.85038211026407
FCER1G	8.45512927086321
AGBL5	6.64104989731633
SNTB1	4.26148966220301
APEX2	6.38596677311103
C17orf39	5.70216824560491
SLC24A3	4.40248788987293
TXNL4B	5.55902856257288
UBE3A	6.85575075656367
TGFB1I1	5.4256906183811
RPL10L	6.01590467485338
RBM13	7.56541590404883
LOC389517	4.07723184202427
TOP2B	7.9833592355225
NPVF	3.61329802535897
SHOX2	5.32681909897602
ITGA7	4.08426665794641
RAD54L2	4.68583579302918
KCNIP2	3.35141780913572
C2orf47	8.13339028224798
KLF13	5.00850368069369
TSPAN4	4.56040455944549
NLE1	5.06490390237081
TPST1	6.74244945388896
CEACAM1	4.14565963884898
PFKFB4	3.88375972310810
SREBF1	6.98895506691232
RNF11	8.27081415231445
IL21	3.47002416671855
LTK	3.60494136589621
DKKL1	3.73721443160091
EPAS1	7.23480895441723
POLD3	6.76687481960777
UBTF	5.06642297273505
PHB	7.99036888413307
KIAA0427	4.34640930764987
FPRL2	4.70076332673437
HSDL2	6.68097550951511
SEMA6B	4.52300133325208
AKR1A1	10.9155337712425
CLTB	6.42881136864295
NXT2	6.71479470932984
JDP2	3.50939736876627
MORF4L1	10.4378073041085
HSPB7	3.83995004482284
POU2F1	4.74728590403642
MLLT11	5.26372967878419
CNNM2	4.89024349252338
ZC3H15	9.7792886322076
ELK3	3.5337486759835
CBLC	5.92782442984556
SEC61B	10.0261294623851
RRP15	5.88500600872214
OR3A2	3.46020177023389
GALNT1	7.57174627945344
RSL1D1	6.65698625544145
P2RX7	3.61191914651841
ANKMY2	8.7230208276202
PSME2	9.65737504364876
ADNP2	6.71474723975551
RBM25	6.79537760736965
PLEKHA5	6.8131773002575
DHX58	4.41874849351644
ARCN1	9.2795157929452
POLR2E	9.32332034477279
SEC24A	6.39088161978779
IFITM1	10.1667228788878
ZNF643	4.10964528834125
DNA2L	4.53046396769476
ZBTB25	4.61518530831721
HIGD2A	5.98779588838093
TTLL5	4.75878021341026
TBX6	3.97919280531079
SPTBN4	4.73698630072877
SGK3	5.50782536239875
FBXO28	6.83255156088656
GCN1L1	7.6173318170435
CLEC10A	4.01512950434862
GAS6	5.18036462741052
AMOT	4.20173178327227
TSHR	3.41132141784585
ETV1	4.02075940288154
LDOC1	7.70540753928987
ERGIC2	9.33600388387494
ADAM11	4.48188108046398
NAT1	5.30006301778109
ASB9	4.20459218777629
ATP6V0E2	4.80197018197057
HGFAC	4.05634301042551
TRAFD1	5.13688475384419
MTCH2	8.74461070623036
BACH2	3.71664836370192
AUTS2	8.5599938696659
PGS1	6.66051835976404
LEPREL1	5.02966872061134
TFF1	3.87821119969637
RPRM	5.93829045167521
PPP2R3A	6.45525133035141
HAP1	4.21524444041293
BAT2	4.96467224839067
EPHB2	4.20161124901261
LPHN2	6.03065417205097
ACTG1	12.5746899516862
CENPT	4.72640735626872
RNF123	5.57360662610141
ZP2	3.44983830857807
PLAUR	6.56438513740736
BMP5	4.19513682382012
MUM1	5.34948047815173
SNX26	4.58187635586191
MID2	7.87198671218529
ISG20L1	5.41338840438726
RBM28	5.84260757954754
SRRM2	7.78022816187864
MEP1B	3.42996969912061
PCSK7	5.32911842140133
HNRNPA1	11.7704379662204
PBX2	5.00575559803683
CENTB1	4.25589862631874
BCAS3	5.49046396979011
HGS	7.55665070104601
FLJ20184	3.81017562653877
TMC7	4.19047005146179
POLA2	5.60305466574258
NOL10	3.80613637732091
KCNJ8	4.46055425970903
HSD17B6	4.25891734899978
EDEM3	5.27790783886363
SLC16A1	7.22474538623907
TCOF1	5.85012625674281
SF3B3	6.65705976789209
RANBP9	6.72014048835943
CPNE7	5.3009577163058
EVL	6.20623934623105
NUDT21	7.20516546847958
IFNA21	4.36447267223037
CFD	8.49306188006618
PYCARD	5.64150694880817
MYBPC2	3.7277883658407
ZNF235	4.43082590809428
ACSL4	5.28560992367365
KIAA0644	4.77134740562372
ERC1	5.41209751497673
NKIRAS2	6.40298965193896
TRMT5	10.1219179365775
TMEM176B	7.51002694799824
PPP1R7	8.14679906888082
SOX2	5.25449379889306
C16orf30	4.38669453813029
COMT	7.7682296643714
AOC2	4.02608385979455
PDLIM5	5.55089236249867
SPHK2	4.42364337481501
THNSL2	5.55199252082186
LARP5	4.60221326267458
C1QTNF1	4.6580780861597
TRADD	6.08877513954909
PCDHA6	3.37743799920919
C1orf43	4.49513223287919
SCARF1	4.02073092229007
RAD51L1	4.68805838957951
LETMD1	8.58189290145744
KRT75	5.0103834884895
CD3EAP	6.50212281957034
B3GNT2	4.57861616135561
TMEM63A	4.39462257186316
DUSP13	4.30772973786213
FNBP1	6.88085294655316
MAGEB2	3.91363971045054
EYA2	6.46720651069878
FANCG	7.38467876507918
CD1C	4.27527513359332
LASS2	9.37539200656945
BCL2L14	4.14165954322643
ZNF471	3.80958248971241
ZNF224	4.92130488140189
AVP	3.89097364683244
CKAP4	9.5915706248486
EFS	6.41587416720061
PITPNM1	4.89211781052565
TRIM68	5.49420603942882
ZNF652	6.9979208661382
UCK2	7.40706816748476
TMEM4	8.44268183708963
SCN3B	3.79270461919103
RNASEH1	7.04504888069006
FAM50A	8.15680169251914
DRD1	3.21424470193048
OAT	10.4077193812878
IQGAP2	4.88034628561996
CDYL	6.23194170478531
C20orf149	7.85472022244242
ANKS1A	6.06100639975026
HYAL3	4.20166897511313
CLPB	5.6919129115136
SMNDC1	9.01588239196401
COBLL1	4.63697956289645
DONSON	6.37363517079288
SLC30A9	6.00613137667892
E2F8	4.73152050778309
CCDC25	5.57711218673648
C20orf116	8.42332920196869
C2orf55	3.63215099623929
PRCP	11.0337887872047
SPINK1	6.57322568627686
FAM12B	3.44634769020423
NDUFB1	10.6209380735080
DIO3	3.90879692127961
HPN	3.84373956393071
NBN	6.78188924784893
C14orf94	7.2713970563001
PVRL1	4.02745907293536
CNTD2	4.67813856834749
OCLM	3.48877718525005
ZSCAN18	6.19234489399326
MYL4	4.82345597277223
SLC17A1	3.6875051170515
TAF5L	5.7582441607111
L3MBTL	3.76214071607685
TSTA3	8.68394509436326
CCDC59	8.39833310099227
RAC1	11.8217436245279
C19orf15	3.20379201923181
MED20	5.50245756679817
CHMP4A	8.68770842825847
NFE2	3.47026974083488
KLK14	3.67502494083545
FBXL12	6.34758501074003
ZNF364	7.05758261321942
TOMM20	10.6240609371907
ARSF	3.949665994541
MAST2	5.21701236679819
GTF2A1	4.79951503270319
ATP1A3	4.06052888112928
PNKP	5.52595205938738
MRPS35	8.67872638709922
MATR3	10.0702307020292
S100P	11.5797132243954
MSC	3.78987776511336
CILP	5.25252497048309
PROZ	4.38821782679282
SEC23B	7.60065487880128
FAM5C	3.30763219386435
C19orf40	4.42249599208919
DCK	5.93821147012964
C17orf63	6.53250134862557
TIA1	6.40512341042561
SPAR	3.54933850786548
SLC6A4	3.82680836224733
SPTLC1	8.12311985022937
HMGB3	8.3358861588333
TOPBP1	8.7521466306715
NAT8	3.40817979953856
MID1IP1	6.63245123781293
TPSG1	4.47315650810725
KLF11	6.02244722978485
HOMER3	4.98102134140899
KCNAB3	3.643169086196
KLHDC4	4.10349016088982
PHLDA3	6.84693142464674
DOCK2	4.73213284510885
TUG1	9.83454347904565
NUP214	5.0292870584417
GABARAP	10.0037095361398
GOLM1	8.98173772076112
DPYSL2	6.50907643373371
SDCCAG8	6.04153182533688
SOX13	5.37217174172434
KEL	3.81344928308739
EXOC5	4.78809320006926
GK	4.334252141011
SLCO1B3	7.17872699728303
RPL36A	12.7746957849714
DNAJB1	8.42371004759805
ALPK3	4.20272976692778
IKZF5	5.36856041257527
CYLC2	3.19927169832833
C8orf51	4.37750604752111
NRP1	4.90532456625331
NR2F1	6.18548327926215
ACAD8	5.06175368931041
PLEK	6.09394136701006
NLRP3	3.5545174222212
RBM35A	8.72871200656132
GPR3	3.91360967375866
RAB8B	4.58381101876308
UBE2E3	9.96405366846501
FBP2	4.32663164311835
C20orf111	6.40412288518563
GNAI2	7.17003063314113
METTL8	6.84545540275392
SLC39A7	6.38870290091602
CAMK1	4.29548071251152
PRDX6	10.3044676096184
RFC3	6.21341753424046
FAM129A	7.11240052973521
BCAN	4.04851198486484
TETRAN	5.5158056930114
ILF2	9.93716356822828
SMPD4	6.80728691360073
AKAP7	4.66130969897116
ZNF500	4.43226751443118
ZNF506	3.62697227073505
FLJ11151	3.84526578010081
PSMA3	9.68891414533296
ASCC3	7.48711529801259
ACYP2	7.21420126444114
SOX21	3.85174341883809
CLDN4	5.50761815630558
LYRM1	7.04748474315719
DEFB1	10.7845749428736
GRM8	3.31062304316426
SLC22A18	4.78615663743931
RNF141	6.27138850684331
OR7C2	4.43869161344382
GRK6	6.04317968184272
PIGZ	5.61289132621489
VPS26A	10.0864524435228
EPHA2	7.60264495502577
KIAA0562	5.84235667415998
TCHH	3.61854311902998
MGC16824	5.21859338819397
SARS2	6.14594629052729
ZCWPW1	4.39283085522284
WDR8	6.86513525928841
MTHFR	3.83264938735301
RPGRIP1	3.77365959407395
ACAT1	8.9522515740885
MEOX1	4.10579919462915
DACH1	3.61930429891335
ADAMDEC1	6.47958490163455
PLK3	4.55246870251145
PHKA2	6.32011646214206
CALML4	4.74329564522572
TSSC1	7.22255304419053
TMEM45A	9.18020070516161
ATP5I	9.59769466796387
MRPS34	7.05744032297906
POU1F1	3.54719485195344
TMEM28	5.31009031915178
FBN2	3.86081078417331
DAP3	9.3762319260712
ZC3H7A	5.57680954318901
LAIR2	4.23671875282554
ST3GAL1	4.72178646001257
PHF3	6.20391237143775
DVL2	5.29662219322384
LCT	3.69721490807584
GEMIN8	4.10064966799461
DICER1	6.07165008123465
ARMCX5	5.12746416167402
HIF3A	4.02272439218327
CAPZA2	8.5693117654905
IFNA2	3.45992759387762
PLA2G2A	4.55126727333563
FOLH1	3.95803393770425
MAPKAP1	6.42217900225395
CYFIP1	8.18984551705192
NPAS1	3.76674726067726
TRPV6	4.00765062062656
RSHL1	4.29048422615026
PIAS3	5.67869694812785
SOCS6	5.05729124195931
TAF7L	4.10030959424048
MRPL24	9.78549277837994
YWHAE	8.63255529810031
GREB1	3.4595827053019
NUP62CL	4.39335536590729
MOSPD2	6.16758704863002
NEUROG3	3.33388704610093
MARK1	5.36181971506757
MGST3	9.69884135235438
BDNF	3.62235461682498
LMBRD1	9.20801401763703
PNMT	4.17614772934236
PRPF19	7.14910066873633
NDUFS8	8.542914487352
TFCP2L1	4.9295280578769
SLC25A16	4.85211970202816
EIF2B3	7.67420110596392
HSPB3	3.82347608994789
RPA2	8.57900247335273
PAK6	4.55822006444702
RBM4	6.89035186554313
CSF1	4.39971679669707
SEMA3E	3.3542532835418
MXD4	4.97387556729685
TNFSF10	11.1013864867605
SMARCB1	6.7093076676906
TADA2L	4.43137887480472
SCIN	6.03241741125241
PPAP2A	10.0526619068780
ULK1	5.10503936174846
NPAL2	5.02624413808532
MRPS11	6.88351261137063
SLC2A3	4.44856728890025
ARID3A	4.59483530155169
FEM1B	5.17562660156489
GNG5	10.1069422663612
ACOX1	5.35804387503519
MTHFSD	4.92269490969487
TLX2	3.47775950143799
KIF5B	7.12107008645427
POLM	4.3196746013707
C1orf181	8.24703118734942
C10orf92	3.05480368051096
MUC7	3.38477426619017
NUP153	8.90949293585258
CSDE1	9.7255430854511
CLPTM1	7.34747349867533
LRRC17	4.66928420597549
ATP5B	11.2975810168069
S100A5	3.57611997057610
ZNHIT1	9.55578330717133
EFHD1	4.53953264185771
HIST1H4G	3.40814973166011
GOLGA2L1	3.96247719747353
COPZ2	6.0328185883022
ELF3	8.101551277414
CPSF3L	6.82537400577609
POLR2I	9.67285163409233
ZNF665	6.06217627879647
TLR6	3.76534134396757
GPI	10.8203216552994
ANGPTL7	3.99294041008269
RAD9A	5.06760816271798
NDST4	3.56376197216532
AGPAT3	4.63842022528955
ADORA2A	4.02356114354417
TNRC5	7.1537057141045
KCNH2	4.21032562101021
CCHCR1	5.45941435772981
RPS27A	12.1064551138230
GCM2	3.0233205256951
TUBA3C	5.28166307855483
HOM-TES-103	4.6339833161847
HIST1H2BC	4.27457707228802
IGFALS	3.89352188330519
E2F1	4.48567173424554
PLCB3	5.2089834139
NPAT	5.66953756954566
NR0B1	3.58285566615879
COIL	7.34997456795434
RASGRP2	3.84277751055133
APOB	3.60576581007969
RAB11FIP2	5.50325532888177
PIGR	4.04036314023344
CDC25C	4.48505490360476
RCOR3	5.78895624606298
TSC2	5.32882062859358
NRP2	3.70173445739727
FUT6	4.18039498133873
CDH2	4.63180796090006
PTPRB	3.77098472665959
ACP2	6.00998951609766
GTF3A	10.03924472297
LAG3	4.13646299753429
AIM1L	5.27163884245755
ARID5B	9.88717663373098
KIAA0256	5.38262837985504
FLNC	4.90207899071457
PRAF2	6.67905178738657
ITGB1BP3	3.70150667429614
C14orf147	6.8756964892636
ZRSR2	4.6520021323563
KRAS	8.51079639609295
SPTAN1	6.74391296744138
FLJ14803	5.85444554262788
RCAN2	4.27193243633853
NECAP2	7.35060930797606
CDX2	5.32111610831449
ECOP	7.93862670311245
ACTR1A	7.11814091130462
PPARG	4.89022744000547
BBS10	6.14005570764014
ISOC2	5.73451840806328
CITED1	3.68525353831683
PRDM4	6.08173535044448
HSPA4	8.16789693307384
SERPINB7	5.24547291769931
DHX40	7.9264990593004
RAB26	3.95744084566338
RRP9	5.30263376457114
EVI5	5.45421142411287
CAPN9	3.77757699409129
HIP2	6.87890781534089
GNB1L	4.85635447485027
MYBL2	5.88697316587782
ZNF407	3.8652410031295
PPIG	7.30903691339747
C12orf10	7.66954719280756
MYL6	11.4951661543500
NAGA	5.66828047933215
MAPT	3.93104612896719
MRE11A	4.9411940588425
HSPA4L	4.95890790109233
PLXNC1	4.03054792860125
STBD1	4.66690173252426
CTAG2	3.6474742367634
C14orf169	6.61271340848707
MTTP	3.45785589767539
KCTD5	6.4745528610843
ECM1	6.2816197849702
CHRNB4	3.56541125527751
NYX	4.10049103035538
RLN1	3.20523230158377
GZMK	5.90762548518608
C1orf21	4.26338956361602
EPB41L1	5.0634730943672
HOXA3	4.18604696839874
TOM1L2	4.35921617206581
TMEM165	8.74796235202739
MAGEA9	4.33747926470529
MNDA	4.69568899368111
RAB21	8.10424121028568
RPS8	12.0963685214748
FOXJ2	7.09702070153279
MSX2	3.92158855084901
C10orf76	5.95655092742947
PBRM1	4.24432274698689
ZNF343	3.92125620523736
CPB2	3.93196056844107
LY6G6C	4.37977469287101
PIM1	5.44508079094832
CTF1	3.57484213892191
GRLF1	4.33242560524437
EGFL7	4.77561751401972
USP9X	8.26334313898322
IFIT2	5.23482751540256
S100G	3.65406727265373
GUCY1B3	5.64420902750706
NR3C1	7.30172043202964
FCN2	3.24361361084741
CORO1B	5.97353832413014
PARP11	3.36658728916207
F11	4.11321453359407
DNALI1	3.93863271490165
MAP2K6	4.69405154830551
LEFTY1	4.06783888160462
ATHL1	4.24445079872405
FSTL4	3.90839747708318
ANKRD47	3.87839644791156
ATP2A1	3.96647130319026
SERINC2	4.0246792698864
PAXIP1	7.0587585731561
ZC3HAV1	7.04412959621548
YY1	8.58569278350355
PNLIP	3.72629633601943
C14orf105	3.52716269380404
ZNF80	3.35913532220489
SLBP	9.20639646113045
AASDHPPT	8.02988419297517
UBL4A	7.08118921379321
CKS1B	10.3327786436629
MCM3	7.7517711253556
KAZALD1	3.84902018431078
SLC19A3	3.81610163106979
CDC37L1	4.95330909536758
NDUFA4L2	8.0853186280511
THTPA	5.7807479009385
BNIP3	6.90541987610556
HIST3H2A	8.76738908507076
STEAP4	4.64225655255388
HTR3B	3.50057264520974
FES	3.65087776088621
C11orf71	5.72931381444931
NPTX2	4.35802911465312
CBLB	5.2608605419871
NME6	5.06605288369326
CETN1	3.96807278221892
RORB	3.30432165628909
AP2M1	10.2243656287039
SNAPC4	4.81590469115845
FAF1	8.53970739432735
SLC9A7	3.43658599777758
CDK6	3.65629021013575
P2RY1	5.78139353429826
VAPB	6.27481249784182
CSK	6.32524148845785
IGHM	6.17804901754187
RAB27B	4.83934384276781
C2orf33	8.62563594496114
CTSS	6.70972225496877
SNAP25	4.23776707354260
TUFT1	5.13143906992741
LILRA2	4.35478810601588
TLL2	3.74651739640121
LUC7L	5.28175489626974
LCK	4.77911957413507
PRPF6	6.78063688013714
AKTIP	5.74183839539791
FURIN	5.31876041423858
SOX12	5.19695685461326
UQCRFS1	11.0712458092785
ADH7	6.54344099425135
RAMP1	5.00152949058682
KIR3DX1	3.52337207471532
INSL5	3.63170306969206
PDE8A	5.8583299472344
NAT6	4.34069945746124
EDN3	3.85594005142919
BLM	5.13288829649562
GMIP	4.93820725167546
CHST4	3.97885252716649
SF3A2	6.96886090563884
FN3KRP	7.51541724029316
PRUNE	6.17873429055806
SMAD7	3.92644748144862
SDC4	8.59061514504853
IQWD1	7.72196716769951
FHL2	6.52893883921814
KIAA1107	4.27255091049217
PSMB2	10.5200880943770
GOLGA8A	7.72400749938881
TMEM57	4.62878826356491
WARS	8.23276403050527
PHOX2A	4.19426826113979
S100A14	9.21984355024385
FGFR2	5.19036424785399
ASPA	3.57268126242407
CLDND1	9.12734922615478
XRCC3	4.07596936753083
TUBB4Q	3.41283599032773
ITPKA	4.01520846965034
MGC3771	3.77682636530849
BTBD2	6.58855612766397
GH2	3.73008272558075
RDBP	9.90913553767957
CSF3	3.87174086500854
LMO2	4.31601851648925
GPATCH4	3.82726361238463
PDPR	4.06157341270078
PTK7	5.57876920163999
PPP2CB	6.70666969382267
TWF2	4.82726652024999
B4GALT6	3.98602854273232
DOLPP1	6.32262507537464
C4orf8	5.91059671236015
GLT25D1	6.68172225839085
TNNI2	3.58872698611727
JHDM1D	4.67150100674615
CD7	4.41288352924494
RPL22	11.9603063796852
CYC1	10.2258139113708
EPRS	8.11132673559424
B4GALT2	5.78205718158159
CHUK	6.41211858259103
CHAT	4.08659675997442
RAB6B	4.35235087853752
HR	4.20624963226496
CCDC134	3.73859462248137
PDPK1	5.03427674907732
C14orf130	7.75735338285641
RAB33A	4.20177365385932
DENND4B	7.21744524585257
CPT1B	5.02256947901877
KYNU	7.57433690324224
MS4A5	3.84611501118208
TNMD	3.85133291144896
PEX7	6.601107672797
IL22	4.44928720900570
SRD5A2L	4.93740507246028
FAM62A	8.05476477054904
HOXC5	3.82590829706195
SPATA6	3.86150865675952
C18orf22	5.29042460298829
STX11	3.35699390106803
KCNC3	3.60319619160379
CYP7B1	4.37098851856221
THOC1	7.43231378009651
